country,year,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy,faixa_gdp,faixa_renovavel
Turkey,2016,TUR,81019400.0,1498503446528.0,-1.117,-0.013,14.484,1.173,20.119,1.63,0.596,0.07,449.048,10.701,43.234,5520.408,447.26,1115.659,90.39,20.834,31.0,2219.19,179.797,33.026,26.509,278.57,273.69,16.222,5.006,80.438,20824.393,1.126,4.473,61.726,2264.272,183.45,17795.066,1441.746,67.028,85.453,-3.165,-14.544,445.046,1101.341,89.23,5493.079,-3.675,-0.149,48.205,3.906,32.603,26.378,122.9,0.127,-0.842,179.98,829.801,67.23,2221.439,24.564,10.667,8.616,18.712,245.434,1113.807,90.24,3029.326,32.972,14.547,4.88,1.752,,,,0.0,0.0,,0.0,,6.397,33.036,549.439,47.273,3.83,6781.578,2.316,0.719,391.957,31.756,1.399,32.566,19.949,6.45,4.82,54.111,7.138,79.611,59.492,246.222,2.357,1.761,1.182,3378.08,1687.18,8.616,18.712,245.434,1113.807,90.24,3029.326,32.972,14.547,437.348,2.27,2.792,12.836,1.04,34.466,0.38,0.166,33.166,10.16,41.54,191.559,15.52,512.715,5.671,2.462,Baixo PIB,Baixa
Turkey,2017,TUR,82089824.0,1610456629248.0,6.381,0.075,15.207,1.248,25.582,2.1,0.708,0.07,462.571,2.605,11.652,5590.362,458.912,1161.898,95.38,-2.415,-4.342,2137.354,175.455,32.176,25.675,295.85,296.43,16.584,5.94,100.221,21773.725,1.11,7.56,108.998,2548.306,209.19,18890.816,1550.744,70.57,86.76,15.871,70.635,515.681,1345.965,110.49,6281.909,0.0,,,,37.274,28.851,137.12,-13.405,-25.043,154.936,709.223,58.22,1887.4,19.64,8.668,-3.033,-8.777,236.658,1062.738,87.24,2882.91,29.43,13.24,-0.58,-0.196,,,,0.0,0.0,,0.0,,4.862,26.712,576.151,40.444,3.32,7018.545,0.0,,,,1.12,32.234,25.136,8.23,6.13,26.56,5.188,100.256,74.674,306.206,2.776,2.068,1.406,3611.044,1787.401,-3.033,-8.777,236.658,1062.738,87.24,2882.91,29.43,13.24,176.992,4.897,7.689,35.205,2.89,93.669,0.975,0.43,15.381,6.107,47.647,218.054,17.9,580.428,6.039,2.666,Baixo PIB,Baixa
Turkey,2018,TUR,82809304.0,1655984226304.0,33.515,0.418,20.128,1.667,32.001,2.65,0.872,0.094,464.49,3.554,16.308,5738.73,475.22,1344.776,111.36,9.683,16.99,2323.957,192.445,36.648,26.885,303.23,303.86,17.191,-1.108,-19.806,21345.375,1.067,-3.046,-47.243,2488.73,206.09,18156.18,1503.501,67.824,85.059,-8.407,-43.356,472.325,1116.783,92.48,5703.769,0.0,,,,30.435,26.721,141.14,2.954,3.645,158.581,723.832,59.94,1915.013,19.726,8.972,12.364,27.438,264.095,1180.664,97.77,3189.196,32.176,14.941,-0.63,-0.208,,,,0.0,0.0,,0.0,,-3.505,-20.196,555.955,27.171,2.25,6713.68,0.0,,,,0.74,31.453,30.431,10.08,7.43,21.474,5.295,121.725,89.724,367.484,3.317,2.445,1.722,3669.394,1767.596,12.364,27.438,264.095,1180.664,97.77,3189.196,32.176,14.941,169.955,12.947,20.636,94.192,7.8,249.201,2.567,1.167,11.424,5.133,52.78,240.915,19.95,637.37,6.566,2.986,Baixo PIB,Baixa
Turkmenistan,1985,TKM,3246888.0,20045559808.0,,,,,,,,,,,,1153.369,3.745,,,,,,,,2.617,,10.987,7.678,,,44074.227,7.139,,,,,44071.492,143.095,,99.994,,,81.751,,,25178.256,,,242484.297,787.319,,57.127,,,,0.009,0.924,0.003,2.732,0.027,0.006,,,0.009,0.0,0.0,2.732,0.0,0.006,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,57.599,,,17739.865,,,24285.225,78.851,,40.25,,,,,,,,,,,,3383.856,143.104,,,0.009,,,2.732,,0.006,,,,,,,,,,,,,,,,,Baixo PIB,Baixa
Turkmenistan,1986,TKM,3336772.0,20620066816.0,,,,,,,,,,0.0,0.0,1122.3,3.745,,,,,,,,2.103,,12.396,6.96,24.46,35.003,53377.156,8.638,24.462,35.003,,,53374.5,178.099,,99.995,61.982,50.671,132.422,,,39685.609,1.815,14.291,240235.203,801.61,,74.349,,0.0,0.0,0.009,0.899,0.003,2.659,0.024,0.005,0.0,0.0,0.009,0.0,0.0,2.659,0.0,0.005,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.201,-15.668,41.932,,,12566.59,-3.245,-2.559,22864.254,76.293,,23.543,,,,,,,,,,,,3714.968,178.107,0.0,0.0,0.009,,,2.659,,0.005,,,,,,,,,,,,,,,,,Baixo PIB,Baixa
Turkmenistan,1987,TKM,3430503.0,21125900288.0,,,,,,,,,,0.0,0.0,1091.636,3.745,,,,,,,,2.114,,13.267,7.488,-0.519,-0.924,51649.34,8.387,-0.519,-0.924,,,51646.754,177.174,,99.995,-0.665,-0.88,131.542,,,38344.715,4.014,32.178,243051.266,833.788,,74.24,,0.0,0.0,0.009,0.875,0.003,2.586,0.023,0.005,0.0,0.0,0.009,0.0,0.0,2.586,0.0,0.005,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.105,-0.044,41.888,,,12210.402,-1.372,-1.047,21934.422,75.246,,23.641,,,,,,,,,,,,3867.363,177.183,0.0,0.0,0.009,,,2.586,,0.005,,,,,,,,,,,,,,,,,Baixo PIB,Baixa
Turkmenistan,1988,TKM,3525116.0,23051919360.0,,,,,,,,,,-14.286,-0.535,910.574,3.21,,,,,,,,1.799,,12.891,7.227,0.677,1.2,50603.449,7.738,0.677,1.2,,,50600.93,178.374,,99.995,1.342,1.765,133.307,,,37816.266,0.227,1.893,237064.781,835.681,,74.731,,0.0,0.0,0.009,0.851,0.003,2.517,0.023,0.005,0.0,0.0,0.009,0.0,0.0,2.517,0.0,0.005,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.072,-0.03,41.858,,,11874.09,-11.592,-8.723,18871.322,66.524,,23.465,,,,,,,,,,,,3656.901,178.383,0.0,0.0,0.009,,,2.517,,0.005,,,,,,,,,,,,,,,,,Baixo PIB,Baixa
Turkmenistan,1989,TKM,3621309.0,21128380416.0,,,,,,,,,,16.667,0.535,1034.118,3.745,,,,,,,,2.043,,14.508,7.915,2.751,4.907,50614.422,8.675,2.751,4.907,,,50611.977,183.282,,99.995,3.312,4.415,137.722,,,38030.922,1.812,15.143,234949.156,850.823,,75.139,,0.0,0.0,0.009,0.828,0.003,2.45,0.021,0.005,0.0,0.0,0.009,0.0,0.0,2.45,0.0,0.005,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.102,-0.043,41.815,,,11546.934,0.524,0.349,18466.389,66.872,,22.814,,,,,,,,,,,,4006.286,183.29,0.0,0.0,0.009,,,2.45,,0.005,,,,,,,,,,,,,,,,,Baixo PIB,Baixa
Turkmenistan,1990,TKM,3720287.0,21201768448.0,,,,,,,,,,14.286,0.535,1150.406,4.28,,,,,,,,2.818,,14.61,9.619,-17.131,-31.399,40827.949,7.164,-17.131,-31.399,,,40825.566,151.883,,99.994,-32.628,-44.936,92.786,,,24940.584,-6.864,-58.397,213001.375,792.426,,61.087,,0.0,0.0,0.009,0.806,0.003,2.384,0.021,0.006,0.0,0.0,0.009,0.806,0.003,2.384,0.021,0.006,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.094,13.002,54.817,,,14734.576,-0.87,-0.581,17818.787,66.291,,36.089,0.0,0.0,,,,0.0,,0.0,0.0,,0.0,3927.116,151.892,0.0,0.0,0.009,0.806,0.003,2.384,0.021,0.006,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,Baixo PIB,Baixa
Turkmenistan,1991,TKM,3821784.0,20437995520.0,,,,,,,,,,-12.5,-0.535,979.872,3.745,,,,,,,,2.401,,14.953,9.586,2.699,4.099,40816.238,7.632,2.699,4.099,,,40813.918,155.982,,99.994,-1.999,-1.855,90.931,,,23792.861,-3.911,-30.992,199235.172,761.434,,58.293,,0.0,0.0,0.009,0.785,0.003,2.321,0.02,0.006,0.0,0.0,0.009,0.785,0.003,2.321,0.02,0.006,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.838,6.489,61.306,,,16041.186,-5.263,-3.489,16432.641,62.802,,39.301,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,3912.701,155.991,0.0,0.0,0.009,0.785,0.003,2.321,0.02,0.006,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Baixo PIB,Baixa
Turkmenistan,1992,TKM,3926374.0,17569984512.0,,,,,,,,,,-57.143,-2.14,408.759,1.605,,,,,0.0,0.0,,1.077,,13.183,8.849,-4.5,-7.02,37941.172,8.479,-4.503,-7.023,,,37938.016,148.959,,99.992,-2.904,-2.64,88.291,,,22486.568,-33.94,-258.431,128108.656,503.003,,59.267,,40.0,0.004,0.012,1.07,0.004,3.163,0.032,0.008,40.0,0.004,0.012,1.07,0.004,3.163,0.032,0.008,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.658,-2.243,59.063,,,15042.686,-3.704,-2.326,15402.506,60.476,,39.647,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,3357.5,148.971,40.0,0.004,0.012,1.07,0.004,3.163,0.032,0.008,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Baixo PIB,Baixa
Turkmenistan,1993,TKM,4031701.0,18037532672.0,,,,,,,,,,-100.0,-1.605,0.0,0.0,,,,0.0,0.0,0.0,,0.0,,12.637,10.333,-17.908,-26.678,30332.881,6.78,-17.911,-26.681,,,30329.213,122.278,,99.988,0.0,0.0,88.291,,,21899.113,17.069,85.855,146056.844,588.858,,72.196,,19.048,0.002,0.015,1.24,0.005,3.667,0.04,0.012,19.048,0.002,0.015,1.24,0.005,3.667,0.04,0.012,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.455,-25.076,33.988,,,8430.099,-15.731,-9.513,12640.486,50.963,,27.792,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,3134.359,122.293,19.048,0.002,0.015,1.24,0.005,3.667,0.04,0.012,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Baixo PIB,Baixa
Turkmenistan,1994,TKM,4133044.0,15091298304.0,,,,,,,,,,,0.058,14.07,0.058,,,,0.0,0.0,0.0,,0.045,,10.52,8.064,6.673,8.161,31563.586,8.644,6.676,8.164,,,31560.721,130.442,,99.991,8.993,7.94,96.231,,,23283.338,-45.096,-265.554,78224.125,323.304,,73.766,,-20.0,-0.003,0.012,0.968,0.004,2.862,0.038,0.009,-20.0,-0.003,0.012,0.968,0.004,2.862,0.038,0.009,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.485,0.165,34.153,,,8263.313,-4.336,-2.21,11795.896,48.753,,26.18,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,2545.34,130.454,-20.0,-0.003,0.012,0.968,0.004,2.862,0.038,0.009,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Baixo PIB,Baixa
Turkmenistan,1995,TKM,4226625.0,14166411264.0,,,,,,,,,,0.0,0.0,13.758,0.058,,,,0.0,0.0,0.0,,0.054,,9.905,9.224,-17.687,-23.074,25405.623,7.58,-17.689,-23.074,,,25402.824,107.368,,99.989,-21.105,-20.31,75.921,,,17962.58,-9.795,-31.666,69000.094,291.638,,70.703,,0.0,0.0,0.012,0.946,0.004,2.798,0.04,0.011,0.0,0.0,0.012,0.946,0.004,2.798,0.04,0.011,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.092,-2.764,31.389,,,7426.485,-2.91,-1.419,11199.03,47.334,,29.232,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,2343.477,107.38,0.0,0.0,0.012,0.946,0.004,2.798,0.04,0.011,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Baixo PIB,Baixa
Turkmenistan,1996,TKM,4301092.0,13366638592.0,,,,,,,,,,820.0,0.477,124.382,0.535,,,,0.0,0.0,0.0,,0.342,,10.13,6.477,45.66,49.03,36365.113,11.701,45.662,49.027,,,36361.68,156.395,,99.991,57.203,43.429,119.35,,,27748.768,8.911,25.987,73847.523,317.625,,76.306,,25.0,0.003,0.015,1.162,0.005,3.437,0.049,0.009,25.0,0.003,0.015,1.162,0.005,3.437,0.049,0.009,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.315,5.121,36.51,,,8488.528,7.002,3.315,11775.766,50.649,,23.343,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,2355.216,156.41,25.0,0.003,0.015,1.162,0.005,3.437,0.049,0.009,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Baixo PIB,Baixa
USSR,1965,,230500000.0,1702799474688.0,,,,,,,,,,,,15007.324,3459.188,,,4.451,142.255,14482.583,3338.235,,50.011,,,,,,30008.135,4.062,,,,,28940.547,6670.796,,96.442,,,1216.758,,,5278.777,17.593,197.476,5726.455,1319.948,,17.591,,,,240.799,353.293,81.434,1044.683,,3.481,,,246.079,361.365,83.295,1067.587,,3.558,,,,,5.279,8.072,1.861,22.904,,0.076,,,1994.849,,,8654.444,8.625,224.284,12255.043,2824.787,,28.84,0.0,0.0,,,,0.0,,0.0,,,0.0,,6916.875,,,240.799,353.293,81.434,1044.683,,3.481,,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0,Baixo PIB,Baixa
USSR,1966,,233100000.0,1785145327616.0,,,,,,,,,,3.643,126.031,15380.604,3585.219,,,1.951,65.144,14600.51,3403.379,,48.737,,,,6.352,439.341,31558.199,4.121,6.117,408.045,,,30368.258,7078.841,,96.229,11.557,140.616,1357.374,,,5823.142,11.981,158.146,6341.03,1478.094,,18.452,,12.758,30.72,271.52,393.921,91.823,1164.82,,3.691,12.717,31.297,277.376,8.854,2.064,1189.944,,3.771,,,10.926,0.577,5.856,8.854,2.064,25.123,,0.08,7.088,141.398,2136.247,,,9164.51,9.145,258.326,13226.568,3083.113,,29.04,,,,,,,,,,,,,7356.216,12.758,30.72,271.52,,,1164.82,,3.691,,,,,,,,,,,,,,,,,Baixo PIB,Baixa
USSR,1967,,235600000.0,1864068890624.0,,,,,,,,,,1.548,55.501,15452.972,3640.72,,,2.167,73.763,14758.666,3477.142,,47.093,,,,5.095,374.771,32814.039,4.147,5.422,383.848,,,31675.248,7462.688,,96.53,10.097,137.051,1494.425,,,6343.061,10.131,149.741,6909.316,1627.835,,19.33,,-3.542,-9.616,261.903,375.938,88.571,1111.645,,3.388,-3.261,-9.077,268.299,9.567,2.254,1138.79,,3.47,,,9.208,0.539,6.395,9.567,2.254,27.145,,0.083,8.955,191.296,2327.543,,,9879.217,8.676,267.49,14221.575,3350.603,,30.107,,,,,,,,,,,,,7730.988,-3.542,-9.616,261.903,,,1111.645,,3.388,,,,,,,,,,,,,,,,,Baixo PIB,Baixa
USSR,1968,,238000000.0,1973355020288.0,,,,,,,,,,-0.872,-31.75,15163.74,3608.97,,,0.363,12.605,14662.8,3489.746,,44.998,,,,3.741,289.239,33698.43,4.064,3.229,241.002,,,32368.447,7703.69,,96.053,7.975,119.179,1613.604,,,6779.849,7.403,120.512,7345.996,1748.347,,20.119,,17.465,45.742,307.645,437.143,104.04,1292.627,,3.836,18.0,48.237,316.536,13.165,3.133,1329.984,,3.947,,,39.02,2.495,8.891,13.165,3.133,37.357,,0.111,6.598,153.573,2481.116,,,10424.858,7.324,245.393,15109.228,3595.996,,30.936,,,,,,,,,,,,,8020.227,17.465,45.742,307.645,,,1292.627,,3.836,,,,,,,,,,,,,,,,,Baixo PIB,Baixa
USSR,1969,,240300000.0,2001067180032.0,,,,,,,,,,1.434,51.738,15233.906,3660.708,,,2.393,83.51,14869.979,3573.256,,43.713,,,,4.416,354.19,34849.844,4.185,4.152,319.83,,,33389.598,8023.521,,95.81,6.868,110.83,1724.434,,,7176.17,7.108,124.276,7792.854,1872.623,,20.592,,10.708,32.944,340.589,479.322,115.181,1417.349,,4.067,10.861,34.361,350.897,15.118,3.633,1460.245,,4.19,,,15.938,1.417,10.308,15.118,3.633,42.896,,0.123,6.338,157.263,2638.379,,,10979.521,6.177,222.133,15889.009,3818.129,,31.505,,,,,,,,,,,,,8374.417,10.708,32.944,340.589,,,1417.349,,4.067,,,,,,,,,,,,,,,,,Baixo PIB,Baixa
USSR,1970,,242500000.0,2154659446784.0,,,,,,,,,,-0.828,-30.314,14970.695,3630.394,,,2.339,83.583,15079.748,3656.839,,41.208,,,,5.2,435.499,36329.551,4.089,5.062,406.162,,,34761.578,8429.683,,95.684,9.882,170.414,1894.847,,,7813.804,0.128,2.391,7732.016,1875.014,,21.508,,7.984,27.192,367.781,512.895,124.377,1516.625,,4.175,8.376,29.337,380.234,18.097,4.388,1567.974,,4.316,,,20.803,2.144,12.452,18.097,4.388,51.35,,0.141,10.084,266.063,2904.442,,,11977.079,7.535,287.715,16931.314,4105.844,,32.968,,,,,,,,,,,,,8809.916,7.984,27.192,367.781,,,1516.625,,4.175,,,,,,,,,,,,,,,,,Baixo PIB,Baixa
USSR,1971,,244900000.0,2212064395264.0,,,,,,,,,,2.022,73.411,15123.744,3703.805,,,2.524,92.295,15308.837,3749.134,,40.074,,,,4.909,432.438,37739.297,4.178,5.036,424.511,,,36154.32,8854.193,,95.8,9.308,176.371,2071.218,,,8457.404,7.303,136.923,8215.343,2011.937,,22.41,,1.384,5.092,372.873,514.9,126.099,1522.554,,4.034,2.113,7.926,388.16,21.998,5.387,1584.973,,4.2,,,22.759,2.834,15.286,21.998,5.387,62.419,,0.165,6.016,174.728,3079.17,,,12573.172,6.787,278.667,17903.268,4384.51,,33.316,,,,,,,,,,,,,9242.354,1.384,5.092,372.873,,,1522.554,,4.034,,,,,,,,,,,,,,,,,Baixo PIB,Baixa
USSR,1972,,247300000.0,2224850206720.0,,,,,,,,,,2.795,103.522,15395.582,3807.327,,,-6.586,-246.906,14161.86,3502.228,,39.183,,,,5.133,474.431,39291.484,4.367,5.323,471.277,,,37709.141,9325.471,,95.973,5.179,107.264,2178.483,,,8809.068,4.237,85.252,8480.344,2097.189,,22.42,,-2.538,-9.462,363.411,496.963,122.899,1469.515,,3.74,0.948,3.153,391.313,39.762,9.833,1582.34,,4.027,,,82.527,12.615,27.902,39.762,9.833,112.826,,0.287,8.46,260.491,3339.661,,,13504.492,6.207,272.142,18829.971,4656.652,,34.37,,,,,,,,,,,,,9716.784,-2.538,-9.462,363.411,,,1469.515,,3.74,,,,,,,,,,,,,,,,,Baixo PIB,Baixa
USSR,1973,,249700000.0,2411718508544.0,,,,,,,,,,1.071,40.769,15410.877,3848.096,,,2.024,70.873,14309.574,3573.101,,37.689,,,,5.076,493.237,40889.152,4.234,5.17,482.172,,,39277.703,9807.643,,96.059,8.752,190.666,2369.149,,,9487.98,6.73,141.139,8964.067,2238.328,,23.204,,-0.451,-1.638,361.773,489.968,122.345,1448.83,,3.543,2.955,11.065,402.378,57.309,14.31,1611.445,,3.941,,,45.528,12.703,40.605,57.309,14.31,162.615,,0.398,7.508,250.737,3590.398,,,14378.848,7.143,332.618,19981.057,4989.27,,35.165,,,,,,,,,,,,,10210.021,-0.451,-1.638,361.773,,,1448.83,,3.543,,,,,,,,,,,,,,,,,Baixo PIB,Baixa
USSR,1974,,252100000.0,2481780686848.0,,,,,,,,,,0.491,18.891,15339.1,3866.987,,,2.605,93.096,14542.629,3666.197,,35.89,,,,5.53,564.6,42739.473,4.341,5.258,515.672,,,40949.285,10323.314,,95.811,6.036,143.008,2512.157,,,9964.923,10.284,230.179,9791.777,2468.507,,23.316,,7.916,28.638,390.411,523.721,132.03,1548.637,,3.623,12.32,48.928,451.306,85.127,21.461,1790.187,,4.189,,,49.969,20.29,60.895,85.127,21.461,241.55,,0.565,9.853,353.772,3944.171,,,15645.263,6.97,347.737,21170.197,5337.007,,36.606,,,,,,,,,,,,,10774.621,7.916,28.638,390.411,,,1548.637,,3.623,,,,,,,,,,,,,,,,,Baixo PIB,Baixa
USSR,1975,,254500000.0,2488941412352.0,,,,,,,,,,2.846,110.072,15626.949,3977.059,,,2.326,85.282,14740.585,3751.479,,35.175,,,,4.935,531.743,44425.793,4.543,5.127,529.31,,,42642.922,10852.624,,95.987,9.108,228.812,2740.969,,,10770.018,11.001,271.555,10766.451,2740.062,,24.243,,-4.577,-17.869,372.542,495.037,125.987,1463.82,,3.295,0.724,2.433,453.739,112.439,28.616,1782.866,,4.013,,,33.34,20.302,81.197,112.439,28.616,319.046,,0.718,4.828,190.426,4134.596,,,16245.958,6.952,371.009,22428.352,5708.016,,36.569,,,,,,,,,,,,,11306.364,-4.577,-17.869,372.542,,,1463.82,,3.295,,,,,,,,,,,,,,,,,Baixo PIB,Baixa
USSR,1976,,256900000.0,2605564297216.0,,,,,,,,,,-0.108,-4.306,15464.199,3972.753,,,1.718,64.464,14853.805,3815.942,,33.819,,,,3.9,440.901,45726.996,4.509,3.548,385.017,,,43743.25,11237.641,,95.662,10.044,275.298,3016.267,,,11741.017,10.953,300.133,11834.154,3040.194,,25.676,,7.737,28.825,401.367,528.357,135.735,1562.347,,3.417,12.474,55.886,509.626,148.512,38.153,1983.751,,4.338,,,33.328,27.062,108.259,148.512,38.153,421.404,,0.922,2.758,114.024,4248.621,,,16538.033,5.883,335.828,23526.057,6043.844,,36.167,,,,,,,,,,,,,11747.266,7.737,28.825,401.367,,,1562.347,,3.417,,,,,,,,,,,,,,,,,Baixo PIB,Baixa
USSR,1977,,259200000.0,2666906779648.0,,,,,,,,,,1.796,71.362,15602.294,4044.115,,,1.233,47.055,14903.541,3862.998,,32.948,,,,4.487,527.087,47354.754,4.602,4.068,457.193,,,45118.957,11694.834,,95.279,7.151,215.702,3231.969,,,12469.018,7.805,237.284,12644.591,3277.478,,26.331,,8.31,33.352,434.719,567.184,147.014,1677.156,,3.542,13.892,69.894,579.52,196.878,51.031,2235.801,,4.721,,,33.754,36.542,144.801,196.878,51.031,558.645,,1.18,4.004,170.129,4418.75,,,17047.645,5.027,303.799,24489.361,6347.643,,36.0,,,,,,,,,,,,,12274.353,8.31,33.352,434.719,,,1677.156,,3.542,,,,,,,,,,,,,,,,,Baixo PIB,Baixa
USSR,1978,,261500000.0,2734243971072.0,,,,,,,,,,-0.605,-24.474,15371.474,4019.64,,,0.255,9.841,14810.09,3872.838,,31.389,,,,4.33,531.536,48970.895,4.684,3.937,460.388,,,46482.684,12155.222,,94.919,6.637,214.506,3446.476,,,13179.639,7.57,248.092,13482.102,3525.57,,26.913,,15.432,67.085,501.804,648.952,169.701,1918.945,,3.919,12.178,71.148,650.668,200.622,52.463,2488.213,,5.081,,,2.806,4.063,148.864,200.622,52.463,569.268,,1.162,6.118,270.356,4689.105,,,17931.57,4.715,299.263,25418.377,6646.906,,36.617,,,,,,,,,,,,,12805.889,15.432,67.085,501.804,,,1918.945,,3.919,,,,,,,,,,,,,,,,,Baixo PIB,Baixa
USSR,1979,,263800000.0,2720855228416.0,,,,,,,,,,0.724,29.095,15347.746,4048.735,,,-1.014,-39.256,14532.154,3833.582,,30.774,,,,2.738,350.628,49873.074,4.835,2.661,323.458,,,47303.562,12478.68,,94.848,6.155,212.126,3658.601,,,13868.845,9.243,325.879,14599.881,3851.448,,27.808,,1.368,6.866,508.67,652.096,172.023,1928.242,,3.866,4.266,27.169,677.836,225.996,59.618,2569.508,,5.152,,,13.638,20.302,169.166,225.996,59.618,641.267,,1.286,1.754,82.238,4771.343,,,18086.973,2.462,163.622,25817.012,6810.528,,36.266,,,,,,,,,,,,,13156.517,1.368,6.866,508.67,,,1928.242,,3.866,,,,,,,,,,,,,,,,,Baixo PIB,Baixa
USSR,1980,,265900000.0,2724411998208.0,,,,,,,,,,-3.044,-123.245,14763.031,3925.49,,,-7.35,-281.772,13357.691,3551.81,,29.182,,,,2.243,295.11,50589.043,4.937,1.757,219.285,,,47754.664,12697.965,,94.397,3.066,112.173,3770.774,,,14181.173,7.035,270.939,15503.526,4122.388,,28.032,,6.926,35.232,543.903,691.756,183.938,2045.516,,4.043,11.32,75.825,753.661,278.012,73.923,2834.378,,5.603,,,23.996,40.592,209.758,278.012,73.923,788.862,,1.559,4.828,230.358,5001.702,,,18810.461,3.002,204.456,26382.035,7014.983,,37.183,,,,,,,,,,,,,13451.627,6.926,35.232,543.903,,,2045.516,,4.043,,,,,,,,,,,,,,,,,Baixo PIB,Baixa
